date,city,energy_generated,predicted_energy,energy_efficiency_index,sunshine_hours,temperature,wind_speed,allsky_sfc_sw_dwn,rh2m
2017-07-01,Delhi,313.20500000000004,303.80885,39.13262399296324,4.07368,32.985,2.93,5.0921,65.41
2017-08-01,Delhi,285.595,277.02715,37.90386371358193,3.64472,32.185,2.89,4.5559,65.38
2017-09-01,Delhi,293.895,285.07815,39.997033174013865,3.92792,28.025,2.42,4.9099,58.59
2017-10-01,Delhi,280.785,272.36144999999993,40.65247228882171,3.82696,26.385,2.08,4.7837,36.15
2017-11-01,Delhi,218.32,211.7704,34.64341026226927,2.6419200000000003,20.25,2.66,3.3024,37.85
2017-12-01,Delhi,211.035,204.70395,33.13492312716676,2.43896,15.725,2.93,3.0487,37.96
2018-01-01,Delhi,233.06,226.0682,33.78582114650863,2.7081600000000003,16.28,3.19,3.3852,32.42
2018-02-01,Delhi,282.665,274.18505,36.426653126868594,3.46984,19.26,3.29,4.3373,29.35
2018-03-01,Delhi,359.70500000000004,348.91385,39.4634926625474,4.64488,26.15,3.47,5.8061,23.14
2018-04-01,Delhi,374.3,363.071,41.331713780918726,5.016,30.630000000000003,3.04,6.27,24.47
2018-05-01,Delhi,378.2600000000001,366.9122,42.13863662694841,5.146560000000001,35.07,2.83,6.4332,21.47
2018-06-01,Delhi,367.035,356.02395,39.06556002111681,4.68536,36.375,3.71,5.8567,38.53
2018-07-01,Delhi,279.545,271.15865,38.498881715217486,3.63112,33.480000000000004,2.63,4.5389,66.3
2018-08-01,Delhi,264.71500000000003,256.77355,39.20634967653262,3.5218400000000005,29.61,2.23,4.4023,77.17
2018-09-01,Delhi,284.525,275.98925,37.60971289589171,3.6052,26.545,2.96,4.5065,76.36
2018-10-01,Delhi,281.685,273.23445,40.5783259576822,3.83176,24.735,2.11,4.7897,56.5
2018-11-01,Delhi,223.445,216.74165,35.68542462533058,2.7815200000000004,20.575,2.48,3.4769,46.95
2018-12-01,Delhi,214.24,207.8128,34.3518304728187,2.5766400000000003,14.35,2.66,3.2208,43.61
2019-01-01,Delhi,220.395,213.78315,33.18642036283037,2.53112,14.32,3.11,3.1639,47.24
2019-02-01,Delhi,234.95,227.9015,34.486554720526065,2.7928,16.255,3.02,3.491,52.28
2019-03-01,Delhi,337.22,327.1034,38.90976055531966,4.326720000000001,23.265,3.34,5.4084,40.43
2019-04-01,Delhi,393.28,381.4816,41.180806862350885,5.230080000000001,29.7,3.32,6.5376,29.04
2019-05-01,Delhi,423.515,410.80955000000006,40.53302630773,5.51864,34.64,3.93,6.8983,25.83
2019-06-01,Delhi,390.325,378.61525,40.69615897906414,5.1412,37.215,3.45,6.4265,27.15
2019-07-01,Delhi,292.08000000000004,283.3176,38.06852543115134,3.7324800000000007,35.645,2.94,4.6656,56.04
2019-08-01,Delhi,284.7,276.159,38.62538666087805,3.700800000000001,30.855,2.67,4.626,73.34
2019-09-01,Delhi,264.14,256.2158,38.70614163628477,3.4742400000000004,30.605,2.35,4.3428,70.14
2019-10-01,Delhi,262.61,254.7317,38.58189746362333,3.4465600000000003,25.265,2.36,4.3082,54.22
2019-11-01,Delhi,207.50000000000003,201.27500000000003,32.90725704136006,2.3856,21.97,2.92,2.982,53.84
2019-12-01,Delhi,156.23000000000002,151.5431,30.204080054441974,1.7124800000000002,12.475,2.46,2.1406,54.44
2020-01-01,Delhi,200.625,194.60625,32.596510040943656,2.2948,13.175,2.86,2.8685,62.41
2020-02-01,Delhi,281.505,273.05985,36.01613596585501,3.4160800000000004,16.7,3.4,4.2701,49.82
2020-03-01,Delhi,318.215,308.66855,39.13390494180612,4.13144,21.33,3.0,5.1643,55.76
2020-04-01,Delhi,383.275,371.7767500000001,41.295845364823506,5.121200000000001,27.41,3.16,6.4015,39.59
2020-05-01,Delhi,402.71,390.6287,41.2234260351153,5.348960000000001,34.95,3.42,6.6862,30.6
2020-06-01,Delhi,358.58,347.8226,41.79215112213406,4.870080000000001,34.58,2.71,6.0876,41.68
2020-07-01,Delhi,316.01,306.5297,39.064895121492924,4.09936,34.02,2.99,5.1242,59.9
2020-08-01,Delhi,284.23,275.7031,37.159688738743455,3.5588800000000003,31.435,3.09,4.4486,77.86
2020-09-01,Delhi,316.19,306.7043,40.608817606444184,4.24624,28.885,2.54,5.3078,63.26
2020-10-01,Delhi,290.41,281.69769999999994,38.56624560434307,3.76016,25.53,2.77,4.7002,34.21
2020-11-01,Delhi,228.66,221.8002,34.55665441532063,2.73696,19.775,2.88,3.4212,36.65
2020-12-01,Delhi,224.29,217.5613,32.924559322631026,2.54224,16.5,3.27,3.1778,39.96
2021-01-01,Delhi,192.62,186.8414,31.32480745212323,2.1091200000000003,13.505,3.04,2.6364,53.62
2021-02-01,Delhi,280.82,272.3954,38.17397829349457,3.61632,20.27,2.74,4.5204,38.62
2021-03-01,Delhi,346.79,336.38629999999995,38.98864934387452,4.44464,26.8,3.45,5.5558,26.88
2021-04-01,Delhi,408.69,396.4293,41.202576055747336,5.41904,29.57,3.5,6.7738,18.91
2021-05-01,Delhi,360.455,349.64135000000005,41.02195546086893,4.81688,31.46,2.97,6.0211,34.89
2021-06-01,Delhi,362.79,351.9063,42.219051697652986,4.96304,34.84,2.63,6.2038,45.21
2021-07-01,Delhi,289.89,281.1933,38.504962383644326,3.74864,34.51,2.78,4.6858,65.3
2021-08-01,Delhi,282.77,274.2869,39.40100770268312,3.74672,29.06,2.43,4.6834,79.64
2021-09-01,Delhi,269.01,260.9397,36.86805837271262,3.36656,27.295,2.93,4.2082,86.73
2021-10-01,Delhi,284.97,276.4209,38.99894897031937,3.73712,23.565,2.57,4.6714,70.83
2021-11-01,Delhi,219.0,212.43,35.81005951991628,2.7456,18.48,2.37,3.432,59.15
2021-12-01,Delhi,191.34,185.5998,33.60709869604317,2.29344,13.125,2.4,2.8668,57.91
2022-01-01,Delhi,173.62,168.4114,31.077268952086378,1.92672,13.68,2.66,2.4084,72.3
2022-02-01,Delhi,278.93,270.5621,36.90878199563864,3.47728,16.5,3.08,4.3466,60.88
2022-03-01,Delhi,350.45500000000004,339.94135000000006,40.59161330973583,4.6536800000000005,25.595,2.98,5.8171,41.16
2022-04-01,Delhi,399.79,387.7963,42.00251306964313,5.39824,32.45,3.12,6.7478,17.03
2022-05-01,Delhi,377.99000000000007,366.6503000000001,41.811943045759854,5.110240000000001,35.614999999999995,2.93,6.3878,25.56
2022-06-01,Delhi,367.655,356.62535,40.194580009795686,4.81688,35.19,3.33,6.0211,32.94
2022-07-01,Delhi,306.35,297.15950000000004,37.989831349206355,3.884,33.51,3.18,4.855,65.31
2022-08-01,Delhi,306.69,297.4893,37.46957864591987,3.83504,31.175,3.35,4.7938,70.48
2022-09-01,Delhi,280.53,272.11409999999995,38.123362433546056,3.60848,30.975,2.75,4.5106,68.23
2022-10-01,Delhi,257.625,249.89625,38.927923844061645,3.418,24.275,2.2,4.2725,68.45
2022-11-01,Delhi,238.39,231.2383,36.06810864460528,2.9694400000000005,20.325,2.64,3.7118,60.93
2022-12-01,Delhi,228.545,221.68865,33.750915599451815,2.6615200000000003,15.37,3.11,3.3269,51.01
2023-01-01,Delhi,194.545,188.70865,32.261140370660264,2.2103200000000003,11.97,2.82,2.7629,52.37
2023-02-01,Delhi,308.78,299.5166,37.790299208897935,3.89088,20.005,3.28,4.8636,39.9
2023-03-01,Delhi,298.805,289.84085,39.79779117963581,3.96808,24.755,2.54,4.9601,44.91
2023-04-01,Delhi,370.95,359.8215,41.29926519706079,4.972,28.025,3.01,6.215,36.98
2023-05-01,Delhi,383.35,371.8495,41.02808339398091,5.0936,31.915,3.25,6.367,38.71
2023-06-01,Delhi,359.725,348.93325,38.91274717666912,4.5844000000000005,32.315,3.66,5.7305,49.62
2023-07-01,Delhi,271.88,263.7236,39.01568204256883,3.58848,33.275,2.38,4.4856,75.91
2023-08-01,Delhi,307.415,298.19255,38.626574389594204,3.95864,31.005000000000003,3.0,4.9483,73.85
2023-09-01,Delhi,302.61,293.5317,39.801603585971776,4.0129600000000005,29.445,2.59,5.0162,68.54
2023-10-01,Delhi,291.05,282.31850000000003,39.38004004979163,3.8408,27.015,2.55,4.801,51.32
2023-11-01,Delhi,183.53,178.02409999999998,34.255498648668826,2.26768,22.06,2.09,2.8346,51.43
2023-12-01,Delhi,190.61,184.8917,33.709077275685466,2.29456,16.3,2.36,2.8682,48.17
2024-01-01,Delhi,151.81,147.2557,30.99580216262128,1.7377600000000002,14.56,2.16,2.1722,46.89
2024-02-01,Delhi,268.32,260.2704,36.48864761365985,3.3235200000000003,17.939999999999998,3.03,4.1544,43.04
2024-03-01,Delhi,342.48,332.20559999999995,39.53602201678965,4.45248,22.67,3.21,5.5656,31.95
2024-04-01,Delhi,385.23,373.6731,40.22164031372942,5.02768,29.4,3.55,6.2846,24.44
2024-05-01,Delhi,417.655,405.12535,41.53423736634419,5.56568,33.46,3.49,6.9571,18.45
2024-06-01,Delhi,380.55,369.1335,38.29241296035419,4.748,37.445,4.19,5.935,31.56
2024-07-01,Delhi,278.105,269.76185000000004,37.267101553371,3.5024800000000003,33.34,2.96,4.3781,69.95
2024-08-01,Delhi,286.315,277.72555,37.53552775097537,3.6178400000000006,29.045,3.01,4.5223,84.18
2024-09-01,Delhi,253.18,245.5846,37.92345208565505,3.28608,28.485,2.39,4.1076,82.27
2024-10-01,Delhi,288.855,280.18935,40.19870074926799,3.88568,26.83,2.3,4.8571,61.33
2024-11-01,Delhi,207.375,201.15375,35.502122851468876,2.6012000000000004,22.46,2.24,3.2515,51.18
2024-12-01,Delhi,198.47,192.5159,32.90328784201382,2.3019200000000004,16.115,2.73,2.8774,48.64
2015-01-01,Gandhinagar,279.75,271.3575,37.45782229125381,3.5384,20.065,2.93,4.423,39.67
2015-02-01,Gandhinagar,334.59,324.55229999999995,40.18886689472268,4.42544,24.965,2.9,5.5318,28.65
2015-03-01,Gandhinagar,370.735,359.61295,41.29114245491482,4.96856,27.99,3.01,6.2107,32.14
2015-04-01,Gandhinagar,416.025,403.54425,40.97960992907801,5.482,33.345,3.67,6.8525,36.22
2015-05-01,Gandhinagar,471.11,456.9767,40.47837533165615,6.07856,35.065,4.56,7.5982,35.0
2015-06-01,Gandhinagar,405.37,393.2089,37.284590593360015,4.892320000000001,35.185,4.98,6.1154,58.01
2015-07-01,Gandhinagar,335.845,325.76965,32.190274817120866,3.46312,31.27,5.97,4.3289,70.4
2015-08-01,Gandhinagar,303.335,294.23495,36.630414831130686,3.71096,29.035,3.57,4.6387,81.15
2015-09-01,Gandhinagar,338.41,328.25769999999994,40.18853852950398,4.47056,29.63,2.95,5.5882,68.67
2015-10-01,Gandhinagar,331.00500000000005,321.07485,42.36874846399607,4.58248,27.65,2.23,5.7281,46.85
2015-11-01,Gandhinagar,277.115,268.80155,38.660879707136324,3.6178400000000006,25.735,2.55,4.5223,33.79
2015-12-01,Gandhinagar,287.28,278.6616,37.32033547770237,3.60768,22.185,3.09,4.5096,19.34
2016-01-01,Gandhinagar,283.58,275.0726,38.213796746477506,3.65088,21.685,2.77,4.5636,26.97
2016-02-01,Gandhinagar,333.315,323.31555,39.45564783423929,4.33784,25.155,3.11,5.4223,22.32
2016-03-01,Gandhinagar,387.335,375.71495,41.29300566301641,5.17016,30.16,3.21,6.4627,24.74
2016-04-01,Gandhinagar,435.48,422.4155999999999,41.89208948676708,5.82528,32.78,3.57,7.2816,30.29
2016-05-01,Gandhinagar,469.52,455.4344,39.84683173896217,5.973120000000001,36.91,4.81,7.4664,35.64
2016-06-01,Gandhinagar,422.07,409.4079,37.591112156125085,5.117920000000001,36.74,5.11,6.3974,46.93
2016-07-01,Gandhinagar,308.155,298.91034999999994,34.01840043804258,3.45848,32.435,4.6,4.3231,68.59
2016-08-01,Gandhinagar,273.37,265.1689,34.06089270762729,3.1259200000000003,29.315,3.9,3.9074,81.14
2016-09-01,Gandhinagar,334.78000000000003,324.7366,40.09879169421527,4.418880000000001,28.43,2.93,5.5236,74.8
2016-10-01,Gandhinagar,296.28000000000003,287.39160000000004,41.806831779287926,4.10688,26.105,1.98,5.1336,62.53
2016-11-01,Gandhinagar,297.385,288.46345,39.91016405058942,3.96136,24.155,2.49,4.9517,38.24
2016-12-01,Gandhinagar,287.78,279.1466,38.01745912640957,3.67968,22.48,2.89,4.5996,31.4
2017-01-01,Gandhinagar,282.94,274.4518,37.32402541210241,3.56064,21.185,3.02,4.4508,30.8
2017-02-01,Gandhinagar,345.025,334.67425,39.924207359407546,4.522,23.880000000000003,3.12,5.6525,22.71
2017-03-01,Gandhinagar,400.075,388.07275,41.62591559846845,5.3612,28.155,3.25,6.7015,21.86
2017-04-01,Gandhinagar,439.815,426.62055,41.40978661223383,5.82104,32.095,3.8,7.2763,27.89
2017-05-01,Gandhinagar,456.025,442.34425,40.81564155806959,5.9428,35.1,4.23,7.4285,31.93
2017-06-01,Gandhinagar,414.59,402.1523,37.71523492081974,5.05264,35.455,4.94,6.3158,55.98
2017-07-01,Gandhinagar,278.77,270.40689999999995,30.987114731356815,2.79632,30.545,5.2,3.4954,81.04
2017-08-01,Gandhinagar,289.2,280.524,35.19104404964712,3.408,28.01,3.81,4.26,85.84
2017-09-01,Gandhinagar,303.265,294.16705,40.96714145223866,4.12264,27.015,2.28,5.1533,81.25
2017-10-01,Gandhinagar,322.295,312.62614999999994,42.838325677342525,4.51352,26.81,2.01,5.6419,57.81
2017-11-01,Gandhinagar,276.41,268.1177,38.770661041103274,3.61936,23.98,2.51,4.5242,41.85
2017-12-01,Gandhinagar,251.185,243.64945,34.39119029102818,2.94376,21.26,3.36,3.6797,40.89
2018-01-01,Gandhinagar,290.98,282.2506,38.66494456314911,3.77568,22.165,2.75,4.7196,26.73
2018-02-01,Gandhinagar,323.265,313.56705,40.33230027548209,4.305040000000001,25.74,2.71,5.3813,24.49
2018-03-01,Gandhinagar,387.925,376.28725,41.860000863259664,5.2372000000000005,30.32,3.03,6.5465,22.35
2018-04-01,Gandhinagar,421.81,409.1557,41.92542262368601,5.66096,32.614999999999995,3.4,7.0762,26.3
2018-05-01,Gandhinagar,447.605,434.17685,41.340484406055815,5.90728,35.495,3.92,7.3841,32.85
2018-06-01,Gandhinagar,419.985,407.38544999999993,35.882169000799685,4.84456,36.19,5.86,6.0557,45.69
2018-07-01,Gandhinagar,280.56,272.1432,32.203265321114394,2.97216,31.745,4.74,3.7152,72.98
2018-08-01,Gandhinagar,268.75,260.6875,32.27840499639683,2.8760000000000003,29.695,4.45,3.595,77.73
2018-09-01,Gandhinagar,305.61,296.4417,39.00793407670629,3.97456,29.91,2.86,4.9682,70.87
2018-10-01,Gandhinagar,323.26,313.5622,43.151043335255544,4.55136,27.96,1.94,5.6892,42.35
2018-11-01,Gandhinagar,284.865,276.31905,39.359911792014856,3.76744,25.4,2.47,4.7093,29.31
2018-12-01,Gandhinagar,280.155,271.75035,36.48383618444356,3.44888,19.95,3.23,4.3111,25.38
2019-01-01,Gandhinagar,299.515,290.52955,37.42889490942536,3.75224,20.555,3.25,4.6903,23.62
2019-02-01,Gandhinagar,339.42499999999995,329.24225,38.613146159446664,4.3204,21.965,3.47,5.4005,28.46
2019-03-01,Gandhinagar,388.03,376.3891,41.050602593181885,5.152480000000001,28.56,3.3,6.4406,24.45
2019-04-01,Gandhinagar,430.37,417.4589,42.005676627443016,5.77552,33.42,3.47,7.2194,25.1
2019-05-01,Gandhinagar,461.02,447.1894,41.06892152880222,6.035520000000001,34.51,4.19,7.5444,36.43
2019-06-01,Gandhinagar,409.15,396.8755000000001,37.96722467614416,5.026400000000001,36.61,4.75,6.283,50.28
2019-07-01,Gandhinagar,341.23,330.9931,33.61183127004516,3.72208,32.58,5.43,4.6526,66.48
2019-08-01,Gandhinagar,284.325,275.79524999999995,33.63678307779671,3.1828000000000003,28.635,4.27,3.9785,86.09
2019-09-01,Gandhinagar,257.33500000000004,249.61495,36.54413101270138,3.2117600000000004,28.33,2.83,4.0147,89.12
2019-10-01,Gandhinagar,309.785,300.49145000000004,40.10390235819257,4.124560000000001,24.79,2.6,5.1557,81.47
2019-11-01,Gandhinagar,247.88,240.4436,37.88082546823805,3.2236800000000003,23.175,2.32,4.0296,79.74
2019-12-01,Gandhinagar,261.695,253.84415,34.928433382450294,3.10232,17.825,3.39,3.8779,68.73
2020-01-01,Gandhinagar,287.475,278.85074999999995,36.58746118210049,3.5372000000000003,18.36,3.32,4.4215,54.9
2020-02-01,Gandhinagar,332.80499999999995,322.82084999999995,39.753669514362706,4.36168,22.66,3.01,5.4521,34.23
2020-03-01,Gandhinagar,371.155,360.02034999999995,41.21343418820122,4.96568,26.09,3.04,6.2071,34.2
2020-04-01,Gandhinagar,430.4,417.488,41.950953253538145,5.7696000000000005,32.985,3.49,7.212,25.92
2020-05-01,Gandhinagar,469.02,454.9494,40.55750792091536,6.06432,35.565,4.5,7.5804,33.62
2020-06-01,Gandhinagar,380.26,368.8522,38.92054991934625,4.82016,33.364999999999995,3.95,6.0252,63.14
2020-07-01,Gandhinagar,343.31999999999994,333.02039999999994,37.04550947826386,4.18752,31.455,4.08,5.2344,75.96
2020-08-01,Gandhinagar,270.305,262.19585,32.82280626766789,2.95528,30.07,4.28,3.6941,86.36
2020-09-01,Gandhinagar,302.925,293.83725,40.913695299837926,4.114,27.345,2.29,5.1425,84.93
2020-10-01,Gandhinagar,315.005,305.55485,42.21862736688611,4.3712800000000005,25.125,2.09,5.4641,71.4
2020-11-01,Gandhinagar,285.345,276.78465,38.09720264034863,3.659920000000001,21.41,2.83,4.5749,62.22
2020-12-01,Gandhinagar,263.13,255.2361,37.05805804677994,3.32048,18.975,2.78,4.1506,51.03
2021-01-01,Gandhinagar,271.505,263.35985,37.11072049512854,3.4160800000000004,19.755000000000003,2.9,4.2701,39.82
2021-02-01,Gandhinagar,336.76500000000004,326.66205,40.512400392655046,4.48264,24.25,2.83,5.6033,28.6
2021-03-01,Gandhinagar,391.915,380.15755,41.879135392979876,5.28824,29.26,3.07,6.6103,23.84
2021-04-01,Gandhinagar,417.955,405.41635,42.66902018114847,5.69528,31.115,3.1,7.1191,26.39
2021-05-01,Gandhinagar,424.71,411.9687,39.00229214572757,5.33936,34.45,4.55,6.6742,42.39
2021-06-01,Gandhinagar,397.715,385.7835500000001,37.351707012877725,4.81784,33.52,4.83,6.0223,61.61
2021-07-01,Gandhinagar,333.37,323.3689,33.52231133707133,3.63472,31.465000000000003,5.31,4.5434,70.07
2021-08-01,Gandhinagar,313.83000000000004,304.41510000000005,34.9240158111212,3.62608,30.97,4.36,4.5326,66.12
2021-09-01,Gandhinagar,271.255,263.11735,35.354279190040245,3.24248,30.0,3.43,4.0531,84.05
2021-10-01,Gandhinagar,317.78,308.24659999999994,41.696407952469926,4.36128,24.805,2.26,5.4516,70.99
2021-11-01,Gandhinagar,271.59,263.4423,36.53821316715637,3.3630400000000003,23.855,3.07,4.2038,56.91
2021-12-01,Gandhinagar,240.25,233.0425,35.495833579575674,2.9384,19.54,2.83,3.673,52.59
2022-01-01,Gandhinagar,284.255,275.72735,37.360287468719115,3.57848,19.535,3.03,4.4731,46.74
2022-02-01,Gandhinagar,338.76,328.5972,41.337602624051854,4.584960000000001,23.840000000000003,2.61,5.7312,31.17
2022-03-01,Gandhinagar,388.13,376.4861,40.907117140664916,5.13808,29.89,3.35,6.4226,20.36
2022-04-01,Gandhinagar,442.665,429.38505,41.055012687530606,5.81224,33.68,3.97,7.2653,24.46
2022-05-01,Gandhinagar,453.1,439.507,38.82604970008568,5.640000000000001,36.78,5.03,7.05,35.75
2022-06-01,Gandhinagar,426.575,413.77775,37.569136193898395,5.1644000000000005,35.14,5.19,6.4555,50.03
2022-07-01,Gandhinagar,294.845,285.99965,33.69533914188281,3.29032,29.845,4.46,4.1129,82.28
2022-08-01,Gandhinagar,271.835,263.67995,35.04581928071207,3.21656,28.275,3.54,4.0207,85.45
2022-09-01,Gandhinagar,320.75,311.1275,38.99032383545658,4.1464,27.52,3.08,5.183,84.85
2022-10-01,Gandhinagar,322.04999999999995,312.3885,41.66019869605712,4.4104,25.08,2.32,5.513,67.39
2022-11-01,Gandhinagar,290.35,281.6395,40.00854323981701,3.8872,23.345,2.37,4.859,49.92
2022-12-01,Gandhinagar,274.70500000000004,266.46385000000004,36.94615401168483,3.435280000000001,22.16,3.0,4.2941,44.87
2023-01-01,Gandhinagar,290.06,281.3582,36.85004878445402,3.5913600000000003,19.615,3.28,4.4892,37.19
2023-02-01,Gandhinagar,354.65,344.0105,41.21153667379381,4.7656,25.14,2.84,5.957,24.53
2023-03-01,Gandhinagar,342.97,332.6809,41.373927561547596,4.63952,28.01,2.65,5.7994,33.39
2023-04-01,Gandhinagar,394.095,382.27215,42.20010879435298,5.34872,31.445,2.99,6.6859,30.39
2023-05-01,Gandhinagar,441.41,428.1677,40.503167507175526,5.72816,33.97,4.17,7.1602,38.01
2023-06-01,Gandhinagar,388.155,376.51035,36.028079541994934,4.53368,33.205,5.24,5.6671,60.58
2023-07-01,Gandhinagar,300.885,291.85845,35.4259091808189,3.55336,30.155,3.94,4.4417,85.4
2023-08-01,Gandhinagar,274.555,266.31835,32.29876430507454,2.93048,27.950000000000003,4.57,3.6631,83.44
2023-09-01,Gandhinagar,309.69,300.3993,37.64660403781071,3.88624,29.055,3.34,4.8578,80.42
2023-10-01,Gandhinagar,323.93,314.2121,42.79082915900492,4.530080000000001,26.465000000000003,2.04,5.6626,64.91
2023-11-01,Gandhinagar,260.95,253.1215,37.00368689733409,3.2920000000000003,24.11,2.76,4.115,52.04
2023-12-01,Gandhinagar,259.06,251.2882,35.386069586502316,3.12096,22.325,3.2,3.9012,53.58
2024-01-01,Gandhinagar,277.47,269.14590000000004,37.23270068918136,3.4923200000000003,20.905,2.96,4.3654,41.08
2024-02-01,Gandhinagar,326.41,316.6177,38.99127501385678,4.21136,25.11,3.16,5.2642,29.47
2024-03-01,Gandhinagar,387.255,375.6373499999999,40.96341318936118,5.13368,26.06,3.32,6.4171,24.72
2024-04-01,Gandhinagar,400.79,388.7663,40.98459562492842,5.299040000000001,33.260000000000005,3.48,6.6238,26.76
2024-05-01,Gandhinagar,445.45,432.0865,39.93921027149159,5.7032,35.42,4.45,7.129,30.43
2024-06-01,Gandhinagar,404.66,392.52019999999993,38.09296090731774,4.99296,36.165,4.63,6.2412,48.95
2024-07-01,Gandhinagar,289.34000000000003,280.6598,33.35008483328416,3.1958400000000005,31.835,4.48,3.9948,76.47
2024-08-01,Gandhinagar,272.195,264.02915,32.42454781100501,2.92472,29.625,4.47,3.6559,84.19
2024-09-01,Gandhinagar,287.545,278.91865,37.03987572007131,3.5831200000000005,27.41,3.18,4.4789,87.36
2024-10-01,Gandhinagar,291.035,282.30395,41.318131225368276,4.00376,25.905,2.04,5.0047,80.76
2024-11-01,Gandhinagar,275.58,267.3126,40.547459861575405,3.75648,21.935,2.04,4.6956,64.59
2024-12-01,Gandhinagar,262.985,255.09545,35.91435235764542,3.21256,18.145,3.11,4.0157,58.08
2015-01-01,Guwahati,224.5,217.765,37.97875219921505,2.9712,18.295,1.94,3.714,75.2
2015-02-01,Guwahati,259.61,251.8217,38.412028597807826,3.39856,18.895,2.36,4.2482,65.75
2015-03-01,Guwahati,309.935,300.63695,39.55391691424955,4.07576,23.155,2.76,5.0947,57.0
2015-04-01,Guwahati,286.63,278.0311,39.011715900305965,3.75728,25.415,2.59,4.6966,70.52
2015-05-01,Guwahati,284.67,276.1299,39.424046355488095,3.77072,28.095,2.45,4.7134,75.99
2015-06-01,Guwahati,260.375,252.56375,38.41699126534466,3.4076000000000004,29.59,2.37,4.2595,80.54
2015-07-01,Guwahati,286.065,277.48305,41.39965614254454,3.94984,29.0,1.96,4.9373,84.63
2015-08-01,Guwahati,233.14,226.1458,38.932975298251236,3.13824,28.885,1.85,3.9228,85.15
2015-09-01,Guwahati,245.255,237.89735,41.689614610530896,3.47288,27.75,1.41,4.3411,85.1
2015-10-01,Guwahati,269.59000000000003,261.50230000000005,42.842113961707646,3.852640000000001,25.525,1.44,4.8158,83.49
2015-11-01,Guwahati,231.39,224.4483,40.10336508464706,3.19984,21.695,1.57,3.9998,81.38
2015-12-01,Guwahati,201.53,195.4841,37.26736789159122,2.6676800000000003,17.22,1.74,3.3346,80.34
2016-01-01,Guwahati,196.69,190.7893,36.207899503703814,2.54224,15.625,1.89,3.1778,75.17
2016-02-01,Guwahati,248.01,240.5697,36.966981469557126,3.14896,19.585,2.56,3.9362,65.58
2016-03-01,Guwahati,296.895,287.98815,38.244288378899206,3.80312,25.025,2.96,4.7539,57.15
2016-04-01,Guwahati,317.47,307.9459,37.02222242954035,3.90512,26.3,3.67,4.8814,71.64
2016-05-01,Guwahati,267.54,259.51379999999995,40.123938186879116,3.62784,27.075000000000003,2.04,4.5348,77.03
2016-06-01,Guwahati,280.725,272.30325,42.403027007431575,3.9604,29.58,1.66,4.9505,82.47
2016-07-01,Guwahati,232.365,225.39405,40.02263238394445,3.20584,28.75,1.6,4.0073,86.11
2016-08-01,Guwahati,291.17499999999995,282.43974999999995,43.02739685542026,4.1372,29.01,1.63,5.1715,83.27
2016-09-01,Guwahati,234.45,227.4165,41.15757320412892,3.3064,28.41,1.39,4.133,86.24
2016-10-01,Guwahati,259.3,251.521,42.788778877887786,3.7200000000000006,26.315,1.34,4.65,81.91
2016-11-01,Guwahati,242.335,235.06495,41.47469775593193,3.42296,21.775,1.42,4.2787,81.09
2016-12-01,Guwahati,223.47,216.7659,38.989657193903184,3.0315200000000004,19.01,1.7,3.7894,80.7
2017-01-01,Guwahati,234.3,227.271,39.362274040723065,3.1824000000000003,16.975,1.77,3.978,75.46
2017-02-01,Guwahati,263.285,255.38645,38.276179898118215,3.4285600000000005,19.845,2.45,4.2857,67.12
2017-03-01,Guwahati,269.23,261.1531,38.08665587759306,3.47888,21.64,2.59,4.3486,64.88
2017-04-01,Guwahati,281.93,273.4721,37.745271297902875,3.5892800000000005,24.68,2.88,4.4866,75.61
2017-05-01,Guwahati,286.045,277.46365,41.0752851842066,3.92392,27.39,2.04,4.9049,77.98
2017-06-01,Guwahati,258.475,250.72075,39.95964999072413,3.5084000000000004,29.135,1.96,4.3855,82.91
2017-07-01,Guwahati,271.57000000000005,263.4229,42.75669446053859,3.87152,28.880000000000003,1.48,4.8394,85.22
2017-08-01,Guwahati,251.15,243.6155,41.174831136467965,3.5096,29.11,1.59,4.387,86.29
2017-09-01,Guwahati,225.43,218.6671,40.1601202861785,3.13328,28.160000000000004,1.48,3.9166,86.43
2017-10-01,Guwahati,241.02,233.7894,40.73265372343302,3.35712,24.265,1.56,4.1964,84.77
